date,vix,term_spread,vix_rolling_z,spike,spike_probability,signal
2017-07-20,9.57999992370605,2.46000003814697,-1.37230653550603,0,0.15894465,CALM
2017-07-21,9.35999965667725,2.70000076293945,-1.46383909233766,0,0.2179627,CALM
2017-07-24,9.43000030517578,2.60999965667725,-1.41882748368752,0,0.15744212,CALM
2017-07-25,9.43000030517578,2.61999988555908,-1.4098797928483,0,0.14860323,CALM
2017-07-26,9.60000038146973,2.50999927520752,-1.32187680412816,0,0.23377874,CALM
2017-07-27,10.1099996566772,2.3100004196167,-1.07726366349766,1,0.7147423,SPIKE_RISK
2017-07-28,10.289999961853,2.28999996185303,-0.987648752993729,1,0.75361437,SPIKE_RISK
2017-07-31,10.2600002288818,2.21000003814697,-0.997110501445769,1,0.72046906,SPIKE_RISK
2017-08-02,10.2799997329712,2.28000068664551,-0.978220588737739,1,0.8877142,SPIKE_RISK
2017-08-03,10.4399995803833,2.30000019073486,-0.898194445010752,1,0.8041828,SPIKE_RISK
2017-08-04,10.0299997329712,2.72000026702881,-1.08163268629633,1,0.8338172,SPIKE_RISK
2017-08-07,9.93000030517578,2.72999954223633,-1.12254261482188,1,0.8691726,SPIKE_RISK
2017-08-08,10.960000038147,2.23999977111816,-0.646006435665254,1,0.8061067,SPIKE_RISK
2017-08-09,11.1099996566772,2.38000011444092,-0.574185213794692,1,0.6935918,SPIKE_RISK
2017-08-10,16.0400009155273,0.169998168945312,1.68261631538898,0,0.24223612,CALM
2017-08-11,15.5100002288818,0.879999160766602,1.43035364148541,0,0.32829168,CALM
2017-08-14,12.3299999237061,1.59000015258789,-0.0197313940348836,1,0.64733297,SPIKE_RISK
2017-08-15,12.039999961853,1.85999965667725,-0.149353540114884,1,0.6959477,SPIKE_RISK
2017-08-16,11.7399997711182,1.84000015258789,-0.284301129287125,1,0.7745352,SPIKE_RISK
2017-08-17,15.5500001907349,0.589999198913574,1.44771685783969,0,0.36129925,CALM
2017-08-18,14.2600002288818,1.38999938964844,0.857659088779947,0,0.19688103,CALM
2017-08-21,13.1899995803833,1.80000019073486,0.371433477279723,0,0.18561096,CALM
2017-08-22,11.3500003814697,2.27999973297119,-0.464620361745925,0,0.27003157,CALM
2017-08-23,12.25,2.07999992370605,-0.0550602846959759,0,0.24513899,CALM
2017-08-24,12.2299995422363,2.16000080108643,-0.064573249980288,0,0.28315634,CALM
2017-08-25,11.2799997329712,2.71000003814697,-0.496229810413956,0,0.15021068,CALM
2017-08-28,11.3199996948242,2.67000007629395,-0.475560957143745,0,0.12902462,CALM
2017-08-29,11.6999998092651,2.42000007629395,-0.294947925775616,0,0.22755052,CALM
2017-08-30,11.2200002670288,2.92000007629395,-0.510128884418623,0,0.24464487,CALM
2017-08-31,10.5900001525879,3.21000003814697,-0.797226113379521,0,0.3880549,CALM
2017-09-01,10.1300001144409,3.46000003814697,-1.01066341099215,1,0.6336656,SPIKE_RISK
2017-09-05,12.2299995422363,2.35000038146973,-0.0009661133349028,0,0.365557,CALM
2017-09-06,11.6300001144409,2.76999950408936,-0.282098286437868,0,0.29935712,CALM
2017-09-07,11.5500001907349,2.76999950408936,-0.313968774194554,0,0.08840822,CALM
2017-09-08,12.1199998855591,2.56999969482422,-0.0354536035534222,0,0.06898009,CALM
2017-09-12,10.5799999237061,2.98000049591064,-0.774334683311944,0,0.35617706,CALM
2017-09-13,10.5,2.72999954223633,-0.806091457695697,0,0.21396615,CALM
2017-09-14,10.4399995803833,2.72000026702881,-0.829019277599492,0,0.046887122,CALM
2017-09-15,10.1700000762939,2.78999996185303,-0.953461216766063,0,0.07206747,CALM
2017-09-19,10.1800003051758,2.54999923706055,-0.933498847402684,0,0.14331785,CALM
2017-09-20,9.77999973297119,2.88000011444092,-1.11713725932644,0,0.10247644,CALM
2017-09-21,9.67000007629395,2.98999977111816,-1.16031596312339,0,0.10857355,CALM
2017-09-22,9.59000015258789,3.26000022888184,-1.1890154443339,0,0.19167636,CALM
2017-09-25,10.210000038147,2.85000038146973,-0.885335300359709,0,0.10967799,CALM
2017-09-26,10.1700000762939,2.85000038146973,-0.897328518953306,0,0.08645868,CALM
2017-09-27,9.86999988555908,3.03999996185303,-1.03255967301823,0,0.12857911,CALM
2017-09-28,9.55000019073486,3.21000003814697,-1.17687115200638,0,0.14154823,CALM
2017-09-29,9.51000022888184,2.97999954223633,-1.18859386446905,0,0.096261434,CALM
2017-10-03,9.51000022888184,2.80000019073486,-1.17680825931012,0,0.2686655,CALM
2017-10-04,9.63000011444092,2.75,-1.11238073913043,0,0.14393881,CALM
2017-10-05,9.1899995803833,2.99000072479248,-1.31884687997311,0,0.1126118,CALM
2017-10-06,9.64999961853027,2.78999996185303,-1.08382659962294,0,0.07657784,CALM
2017-10-09,10.3299999237061,2.39999961853027,-0.742663566951659,0,0.0923627,CALM
2017-10-10,10.0799999237061,2.39000034332275,-0.858861169559732,0,0.09826125,CALM
2017-10-11,9.85000038146973,2.38999938964844,-0.964514961088647,0,0.092739105,CALM
2017-10-12,9.90999984741211,2.35000038146973,-0.927432002118179,0,0.23049557,CALM
2017-10-13,9.60999965667725,2.36999988555908,-1.06622045944205,0,0.22487287,CALM
2017-10-16,9.90999984741211,2.02999973297119,-0.911946112496029,0,0.11070294,CALM
2017-10-17,10.3100004196167,1.73999977111816,-0.708656920076535,0,0.114406206,CALM
2017-10-18,10.0699996948242,1.85000038146973,-0.825034391429534,0,0.16760357,CALM
2017-10-19,10.0500001907349,1.90999984741211,-0.837394753452053,0,0.15068349,CALM
2017-10-20,9.97000026702881,1.88000011444092,-0.886873796117385,0,0.15344699,CALM
2017-10-23,11.0699996948242,1.48000049591064,-0.294163542336911,0,0.2801541,CALM
2017-10-24,11.1599998474121,1.51000022888184,-0.23583499873467,0,0.2845579,CALM
2017-10-25,11.2299995422363,1.72000026702881,-0.180439195611253,0,0.3086927,CALM
2017-10-26,11.3000001907349,1.63000011444092,-0.120353684806028,0,0.3339574,CALM
2017-10-27,9.80000019073486,2.42999935150146,-1.14382995936006,0,0.48435992,CALM
2017-10-30,10.5,2.06999969482422,-0.654846042405523,0,0.38462338,CALM
2017-10-31,10.1800003051758,2.19999980926514,-0.871783732242917,0,0.45077455,CALM
2017-11-01,10.1999998092651,2.36999988555908,-0.852295186342414,1,0.64664185,SPIKE_RISK
2017-11-02,9.93000030517578,2.75,-1.03511986359878,1,0.77798223,SPIKE_RISK
2017-11-03,9.14000034332275,3.27999973297119,-1.58229520403287,1,0.8779614,SPIKE_RISK
2017-11-06,9.39999961853027,3.17000007629395,-1.3865762010033,1,0.9199761,SPIKE_RISK
2017-11-07,9.89000034332275,2.86999988555908,-1.03065879309386,1,0.8662743,SPIKE_RISK
2017-11-08,9.77999973297119,3.10000038146973,-1.09952045472336,1,0.90790033,SPIKE_RISK
2017-11-09,10.5,2.64000034332275,-0.584367712352308,1,0.5628561,SPIKE_RISK
2017-11-10,11.289999961853,2.31999969482422,-0.0213410566330648,0,0.17819592,CALM
2017-11-13,11.5,2.25,0.127372431521323,0,0.34065458,CALM
2017-11-14,11.5900001525879,2.34000015258789,0.193730321197172,0,0.41051272,CALM
2017-11-15,13.1300001144409,1.52999973297119,1.28971774755834,0,0.36525548,CALM
2017-11-16,11.7600002288818,2.19999980926514,0.318875451799261,0,0.25634694,CALM
2017-11-17,11.4300003051758,2.36999988555908,0.0894051073111447,0,0.38273755,CALM
2017-11-20,10.6499996185303,2.63000011444092,-0.462920756101074,0,0.22848134,CALM
2017-11-21,9.72999954223633,2.82000064849854,-1.1209518444624,1,0.7802793,SPIKE_RISK
2017-11-22,9.88000011444092,2.55999946594238,-1.00399295162048,0,0.09765212,CALM
2017-11-24,9.67000007629395,2.75,-1.14317225577162,1,0.8731423,SPIKE_RISK
2017-11-27,9.86999988555908,2.69999980926514,-0.990398662482011,0,0.40657547,CALM
2017-11-28,10.0299997329712,2.24000072479248,-0.868487198831233,0,0.27067578,CALM
2017-11-29,10.6999998092651,2.11999988555908,-0.37964619780973,0,0.2175473,CALM
2017-12-01,11.4300003051758,1.84999942779541,0.159006585878816,0,0.26736715,CALM
2017-12-04,11.6800003051758,1.86999988555908,0.345246496188644,0,0.42587033,CALM
2017-12-05,11.3299999237061,2.21000003814697,0.0924492096604772,0,0.2948325,CALM
2017-12-06,11.0200004577637,2.42999935150146,-0.132059855763241,0,0.3166062,CALM
2017-12-08,9.57999992370605,2.88000011444092,-1.17107384520848,0,0.116521984,CALM
2017-12-11,9.34000015258789,2.9399995803833,-1.33468147807557,0,0.20677136,CALM
2017-12-12,9.92000007629395,2.55999946594238,-0.90789250891782,0,0.45017463,CALM
2017-12-13,10.1800003051758,2.31999969482422,-0.717349958203366,0,0.38812807,CALM
2017-12-14,10.4899997711182,2.3100004196167,-0.488264327124391,0,0.27417344,CALM
2017-12-15,9.42000007629395,2.65999984741211,-1.25397073350531,0,0.095728725,CALM
2017-12-18,9.52999973297119,2.53999996185303,-1.16576967151686,0,0.1539634,CALM
2017-12-19,10.0299997329712,2.48000049591064,-0.796575218435586,0,0.23037758,CALM
2017-12-20,9.72000026702881,2.64999961853027,-1.01954516839493,0,0.3687418,CALM
2017-12-22,9.89999961853027,2.59000015258789,-0.872104853751454,0,0.048416052,CALM
2017-12-26,10.25,2.36999988555908,-0.609154269647526,0,0.34574285,CALM
2017-12-27,10.4700002670288,2.17999935150146,-0.444950502816806,0,0.23874162,CALM
2017-12-28,10.1800003051758,2.57999992370605,-0.652590701298243,0,0.3131433,CALM
2017-12-29,11.039999961853,2.05000019073486,-0.023625331278062,0,0.2627763,CALM
2018-01-02,9.77000045776367,2.83999919891357,-0.9422794080851,0,0.3234567,CALM
2018-01-03,9.14999961853027,3.17000007629395,-1.38524627361936,1,0.8291041,SPIKE_RISK
2018-01-04,9.22000026702881,3.01999950408936,-1.32264666596134,1,0.7692473,SPIKE_RISK
2018-01-05,9.22000026702881,2.84000015258789,-1.31122345666232,1,0.81980455,SPIKE_RISK
2018-01-09,10.0799999237061,2.32999992370605,-0.675171046809203,1,0.7716252,SPIKE_RISK
2018-01-10,9.81999969482422,2.53999996185303,-0.856769889367796,1,0.7780745,SPIKE_RISK
2018-01-11,9.88000011444092,2.27999973297119,-0.808771142505289,1,0.70124865,SPIKE_RISK
2018-01-12,10.1599998474121,2.03999996185303,-0.604244477620085,1,0.6593592,SPIKE_RISK
2018-01-16,11.6599998474121,1.56999969482422,0.472702302334079,1,0.7473309,SPIKE_RISK
2018-01-17,11.9099998474121,1.34000015258789,0.652561449707257,1,0.72675127,SPIKE_RISK
2018-01-18,12.2200002670288,1.35999965667725,0.874575330844481,1,0.852046,SPIKE_RISK
2018-01-19,11.2700004577637,1.76999950408936,0.192759114612587,1,0.7527717,SPIKE_RISK
2018-01-23,11.1000003814697,2.11999988555908,0.0727142803686402,1,0.7825229,SPIKE_RISK
2018-01-24,11.4700002670288,2.05999946594238,0.339014966770223,1,0.7592247,SPIKE_RISK
2018-01-25,11.5799999237061,2.10000038146973,0.417302509513506,1,0.8301319,SPIKE_RISK
2018-01-26,11.0799999237061,2.38000011444092,0.0582335579050179,1,0.8514293,SPIKE_RISK
2018-01-30,14.789999961853,1.03999996185303,2.64850400979938,1,0.8452996,SPIKE_RISK
2018-01-31,13.539999961853,1.35999965667725,1.75020363722526,1,0.8826194,SPIKE_RISK
2018-02-01,13.4700002670288,1.25,1.68354895647089,1,0.92199254,SPIKE_RISK
2018-02-02,17.3099994659424,-0.279998779296875,4.1817446002832,1,0.90860605,SPIKE_RISK
2018-02-05,37.3199996948242,-9.19000053405762,11.622281733549,0,0.081237346,CALM
2018-02-06,29.9799995422363,-6.22999954223633,7.33720548992794,0,0.07113639,CALM
2018-02-07,27.7299995422363,-4.69999885559082,5.95226335700939,1,0.7438727,SPIKE_RISK
2018-02-08,33.4599990844727,-6.1299991607666,7.11314127060971,0,0.078923024,CALM
2018-02-09,29.0599994659424,-4.13999938964844,5.32802297943747,0,0.12483384,CALM
2018-02-13,24.9699993133545,-2.31999969482422,3.7921755603859,0,0.15126054,CALM
2018-02-14,19.2600002288818,0.0799999237060547,2.14459320136743,0,0.08342661,CALM
2018-02-15,19.1299991607666,-0.0499992370605469,2.08260439556094,0,0.08872496,CALM
2018-02-16,19.4599990844727,-0.289999008178711,2.14611814081374,0,0.16996703,CALM
2018-02-20,20.6000003814697,-0.590000152587891,2.41503312687739,0,0.07042122,CALM
2018-02-21,20.0200004577637,0.0100002288818359,2.22444561950187,0,0.20150222,CALM
2018-02-22,18.7199993133545,0.340000152587891,1.85335061340532,1,0.7689458,SPIKE_RISK
2018-02-23,16.4899997711182,1.01000022888184,1.24858030187354,1,0.92235273,SPIKE_RISK
2018-02-27,18.5900001525879,0.430000305175781,1.78030641051829,1,0.8178833,SPIKE_RISK
2018-02-28,19.8500003814697,0.0399990081787109,2.0845751136311,0,0.13331817,CALM
2018-03-01,22.4699993133545,-1.04999923706055,2.71624590658503,0,0.12099103,CALM
2018-03-02,19.5900001525879,0.270000457763672,1.95075826798681,0,0.2652453,CALM
2018-03-06,18.3600006103516,0.879999160766602,1.60295550726375,0,0.22366844,CALM
2018-03-07,17.7600002288818,1.07999992370605,1.43862641760644,0,0.1848744,CALM
2018-03-08,16.5400009155273,1.63999938964844,1.12468328597914,1,0.7989432,SPIKE_RISK
2018-03-09,14.6400003433228,2.36999988555908,0.645730170886378,1,0.8915873,SPIKE_RISK
2018-03-12,15.7799997329712,2.01999950408936,0.927169125780871,1,0.86823004,SPIKE_RISK
2018-03-13,16.3500003814697,1.69999885559082,1.0638986678551,1,0.807203,SPIKE_RISK
2018-03-14,17.2299995422363,1.55000114440918,1.27443849234773,1,0.82335025,SPIKE_RISK
2018-03-15,16.5900001525879,1.61999893188477,1.10724126883396,1,0.8598262,SPIKE_RISK
2018-03-16,15.8000001907349,1.9399995803833,0.90521721387636,1,0.9353393,SPIKE_RISK
2018-03-20,18.2000007629395,0.679998397827148,1.47095605959986,1,0.6210524,SPIKE_RISK
2018-03-21,17.8600006103516,0.849998474121094,1.37661289645698,1,0.7443366,SPIKE_RISK
2018-03-22,23.3400001525879,-1.68000030517578,2.66348533161693,0,0.09410833,CALM
2018-03-23,24.8700008392334,-2.07999992370605,2.96436782327524,0,0.12344984,CALM
2018-03-26,21.0300006866455,-0.329999923706055,2.03127040132914,0,0.11312472,CALM
2018-03-27,22.5,-0.559999465942383,2.33929937789858,0,0.1106835,CALM
2018-03-28,22.8700008392334,-0.560001373291016,2.38851276564382,0,0.1377062,CALM
2018-03-29,19.9699993133545,0.579999923706055,1.71108840807087,0,0.05847843,CALM
2018-04-02,23.6200008392334,-1.05000114440918,2.50551416586333,0,0.017028635,CALM
2018-04-03,21.1000003814697,-0.0799999237060547,1.92038292497178,0,0.05215853,CALM
2018-04-04,20.0599994659424,0.360000610351562,1.67401594726846,0,0.075935334,CALM
2018-04-05,18.9400005340576,0.670000076293945,1.41555263757408,0,0.37600747,CALM
2018-04-09,21.7700004577637,-0.540000915527344,1.99791445729782,0,0.042413756,CALM
2018-04-10,20.4699993133545,-0.0699996948242188,1.69969149019173,0,0.22965983,CALM
2018-04-11,20.2399997711182,0.130001068115234,1.6328529852813,0,0.25818852,CALM
2018-04-12,18.4899997711182,0.790000915527344,1.24504139087636,0,0.67282844,SPIKE_RISK
2018-04-16,16.5599994659424,1.26000022888184,0.816619025675746,0,0.3605702,CALM
2018-04-17,15.25,1.54999923706055,0.531649391996861,0,0.39867374,CALM
2018-04-18,15.6000003814697,1.19999885559082,0.601801816820536,0,0.31841543,CALM
2018-04-19,15.960000038147,1.16000080108643,0.673920861264342,0,0.25342017,CALM
2018-04-20,16.8799991607666,0.840000152587891,0.864629724382883,0,0.2051439,CALM
2018-04-23,16.3400001525879,1.01000022888184,0.743411859969248,0,0.20060219,CALM
2018-04-24,18.0200004577637,0.209999084472656,1.09405645189568,0,0.23998499,CALM
2018-04-25,17.8400001525879,0.389999389648438,1.04711746997949,0,0.08347382,CALM
2018-04-26,16.2399997711182,1.05000114440918,0.700351386457482,0,0.3266229,CALM
2018-04-30,15.9300003051758,1.40999984741211,0.62495449590014,0,0.21342799,CALM
2018-05-01,15.4899997711182,1.42000007629395,0.526741772686885,0,0.13247707,CALM
2018-05-02,15.9700002670288,1.28999996185303,0.624078136922391,0,0.32814413,CALM
2018-05-03,15.8999996185303,1.13000106811523,0.604423280241743,0,0.31789815,CALM
2018-05-04,14.7700004577637,1.8799991607666,0.364496730952126,0,0.17795584,CALM
2018-05-07,14.75,1.89999961853027,0.360144977479677,0,0.1286276,CALM
2018-05-08,14.710000038147,1.76999950408936,0.349223883490806,0,0.13910905,CALM
2018-05-09,13.4200000762939,2.35999965667725,0.07217628351984,0,0.31190854,CALM
2018-05-10,13.2299995422363,2.01000022888184,0.0294841882912519,0,0.2444302,CALM
2018-05-11,12.6499996185303,2.17000007629395,-0.0966214208808422,0,0.23845048,CALM
2018-05-14,12.9300003051758,1.59999942779541,-0.0394646512753407,0,0.33078948,CALM
2018-05-15,14.6300001144409,1.15999984741211,0.319814879159201,0,0.56069046,SPIKE_RISK
2018-05-16,13.4200000762939,1.72000026702881,0.0609247971782569,1,0.8965856,SPIKE_RISK
2018-05-17,13.4300003051758,1.59000015258789,0.0604322099479793,1,0.8670888,SPIKE_RISK
2018-05-18,13.4200000762939,1.76999950408936,0.0556815614260921,1,0.85333836,SPIKE_RISK
2018-05-21,13.0799999237061,1.60999965667725,-0.020108399418584,1,0.86854345,SPIKE_RISK
2018-05-22,13.2200002670288,1.65999984741211,0.0069189494291299,1,0.74235034,SPIKE_RISK
2018-05-23,12.5799999237061,1.89999961853027,-0.133049664696226,1,0.80573756,SPIKE_RISK
2018-05-24,12.5299997329712,1.90000057220459,-0.145746178670432,1,0.8335147,SPIKE_RISK
2018-05-25,13.2200002670288,1.60999965667725,0.0003799397327233,1,0.83441746,SPIKE_RISK
2018-05-29,17.0200004577637,0.10999870300293,0.809645933157054,0,0.54116863,SPIKE_RISK
2018-05-30,14.9399995803833,1.0600004196167,0.359067832649611,0,0.6441406,SPIKE_RISK
2018-05-31,15.4300003051758,0.899999618530273,0.460217242352559,0,0.63217235,SPIKE_RISK
2018-06-01,13.460000038147,1.8100004196167,0.0337336711349456,0,0.7836654,SPIKE_RISK
2018-06-05,12.3999996185303,2.32000064849854,-0.198240055029509,0,0.5567981,SPIKE_RISK
2018-06-06,11.6400003433228,2.54999923706055,-0.363467967691783,0,0.56722856,SPIKE_RISK
2018-06-07,12.1300001144409,2.30000019073486,-0.258982468036001,1,0.60243416,SPIKE_RISK
2018-06-08,12.1800003051758,2.42000007629395,-0.249587640606735,1,0.7537355,SPIKE_RISK
2018-06-12,12.3400001525879,2.25,-0.219119491520799,1,0.8720489,SPIKE_RISK
2018-06-13,12.9399995803833,1.98000049591064,-0.0921261246303962,1,0.84997445,SPIKE_RISK
2018-06-14,12.1199998855591,2.27999973297119,-0.270772639712581,1,0.78437454,SPIKE_RISK
2018-06-15,11.9799995422363,2.44000053405762,-0.303116655095031,1,0.7772038,SPIKE_RISK
2018-06-18,12.3100004196167,2.16999912261963,-0.232387406995504,1,0.7216239,SPIKE_RISK
2018-06-19,13.3500003814697,1.81999969482422,-0.0087343145238134,1,0.8119289,SPIKE_RISK
2018-06-20,12.789999961853,2.0,-0.131723794534476,1,0.60967535,SPIKE_RISK
2018-06-21,14.6400003433228,1.22999954223633,0.269342400574628,1,0.678005,SPIKE_RISK
2018-06-22,13.7700004577637,1.72999954223633,0.0777264427436947,1,0.71692306,SPIKE_RISK
2018-06-26,15.9200000762939,0.950000762939453,0.5363502099158,0,0.20999733,CALM
2018-06-27,17.9099998474121,0.139999389648438,0.961418464872631,0,0.24821387,CALM
2018-06-28,16.8500003814697,0.670000076293945,0.725767750347547,0,0.15993905,CALM
2018-06-29,16.0900001525879,1.04999923706055,0.555963008795898,0,0.20326735,CALM
2018-07-02,15.6000003814697,1.35000038146973,0.444954136912652,0,0.2692958,CALM
2018-07-03,16.1399993896484,1.21000099182129,0.55686311083295,0,0.1795465,CALM
2018-07-05,14.9700002670288,1.5600004196167,0.294749752611487,0,0.7109616,SPIKE_RISK
2018-07-06,13.3699998855591,2.34000015258789,-0.056531830263898,0,0.30907544,CALM
2018-07-09,12.6899995803833,2.18000030517578,-0.207746776756446,0,0.4408912,CALM
2018-07-10,12.6400003433228,2.06999969482422,-0.221977776263828,0,0.4447237,CALM
2018-07-12,12.5799999237061,2.18000030517578,-0.242531849102694,0,0.3720083,CALM
2018-07-13,12.1800003051758,2.35999965667725,-0.333046156060399,0,0.64284706,SPIKE_RISK
2018-07-16,12.8299999237061,2.02000045776367,-0.193007565323683,0,0.4069232,CALM
2018-07-17,12.0600004196167,2.33999919891357,-0.36422093370658,0,0.4897431,CALM
2018-07-19,12.8699998855591,2.10000038146973,-0.190582367578105,0,0.30879158,CALM
2018-07-20,12.8599996566772,2.22000026702881,-0.19534903519111,0,0.37206608,CALM
2018-07-23,12.6199998855591,2.23999977111816,-0.250561002751065,0,0.22752628,CALM
2018-07-24,12.4099998474121,2.28999996185303,-0.299499849951039,0,0.33479556,CALM
2018-07-25,12.289999961853,2.26000022888184,-0.328617887837127,0,0.37544993,CALM
2018-07-26,12.1400003433228,2.25999927520752,-0.363119045939021,0,0.20677005,CALM
2018-07-27,13.0299997329712,1.97000026702881,-0.167701258469967,0,0.2530952,CALM
2018-07-30,14.2600002288818,1.39999961853027,0.106805887287719,0,0.2992493,CALM
2018-07-31,12.8299999237061,2.03999996185303,-0.208140653303227,0,0.29280695,CALM
2018-08-02,12.1899995803833,2.57000064849854,-0.351165958265048,1,0.79827523,SPIKE_RISK
2018-08-03,11.6400003433228,2.84999942779541,-0.473165244958613,1,0.82454747,SPIKE_RISK
2018-08-06,11.2700004577637,2.95999908447266,-0.551229411116058,1,0.77356297,SPIKE_RISK
2018-08-07,10.9300003051758,3.0,-0.623162041225484,1,0.8409154,SPIKE_RISK
2018-08-08,10.8500003814697,3.10999965667725,-0.638247626617368,1,0.88418186,SPIKE_RISK
2018-08-09,11.2700004577637,2.85999965667725,-0.545086094236781,1,0.9055063,SPIKE_RISK
2018-08-10,13.1599998474121,2.0600004196167,-0.127154389591619,0,0.48398143,CALM
2018-08-13,14.7799997329712,1.42999935150146,0.229574999903919,0,0.65357286,SPIKE_RISK
2018-08-14,13.3100004196167,2.03999996185303,-0.0981587584467232,0,0.5299753,SPIKE_RISK
2018-08-15,14.6400003433228,1.55000019073486,0.193882511841499,0,0.45324996,CALM
2018-08-16,13.4499998092651,2.0600004196167,-0.0718050937552908,0,0.36571473,CALM
2018-08-17,12.6400003433228,2.52999973297119,-0.253051447760821,0,0.28943983,CALM
2018-08-20,12.4899997711182,2.51000022888184,-0.288355594840796,0,0.21064484,CALM
2018-08-21,12.8599996566772,2.32999992370605,-0.208868158473522,0,0.18298635,CALM
2018-08-22,12.25,2.82999992370605,-0.343859813079885,0,0.24021733,CALM
2018-08-23,12.4099998474121,2.65000057220459,-0.308361908123314,0,0.24640329,CALM
2018-08-24,11.9899997711182,2.82999992370605,-0.402412658884567,1,0.8218762,SPIKE_RISK
2018-08-27,12.1599998474121,2.63000011444092,-0.365142019679155,1,0.8260733,SPIKE_RISK
2018-08-28,12.5,2.60999965667725,-0.289671154779709,0,0.60106325,SPIKE_RISK
2018-08-29,12.25,2.69999980926514,-0.347090838179156,1,0.7944829,SPIKE_RISK
2018-08-30,13.5299997329712,2.01000022888184,-0.0640598908446635,0,0.39731508,CALM
2018-08-31,12.8599996566772,2.28999996185303,-0.216203469544769,0,0.2046495,CALM
2018-09-04,13.1599998474121,2.28999996185303,-0.155023004409413,0,0.31536,CALM
2018-09-05,13.9099998474121,2.01000022888184,0.0094190534317157,0,0.21057208,CALM
2018-09-06,14.6499996185303,1.69000053405762,0.171418505195395,0,0.37273473,CALM
2018-09-07,14.8800001144409,1.71000003814697,0.218702163108426,0,0.34081408,CALM
2018-09-11,13.2200002670288,2.31999969482422,-0.16269039481741,0,0.74350137,SPIKE_RISK
2018-09-12,13.1400003433228,2.17999935150146,-0.183726698124686,0,0.4788541,CALM
2018-09-13,12.3699998855591,2.40000057220459,-0.360266844739839,0,0.7264916,SPIKE_RISK
2018-09-14,12.0699996948242,2.30000019073486,-0.430811334263815,0,0.56499416,SPIKE_RISK
2018-09-18,12.789999961853,2.25,-0.275668079940231,0,0.79734874,SPIKE_RISK
2018-09-19,11.75,2.89999961853027,-0.515342599520356,0,0.8470866,SPIKE_RISK
2018-09-20,11.8000001907349,2.71000003814697,-0.506932032750937,1,0.93371224,SPIKE_RISK
2018-09-21,11.6800003051758,2.89999961853027,-0.537055464811523,1,0.955625,SPIKE_RISK
2018-09-24,12.1999998092651,2.57000064849854,-0.4219049554175,1,0.7689545,SPIKE_RISK
